"year";"month";"day";"hour MEZ";"min";"dewpoint temperature (degree C)";"air temperature (degree C)";"relative humidity (%)";"global radiation (W m^(-2))";"wind speed (km/h)";"wind direction (degree)";"wind speed - gust (km/h)";"precipitation (10^(-1) mm)";"air pressure (hPa)"
2005;4;12;20;45;5,2;11,2;66,6;0,0;0,5;315,1;-6999;0,0;987,0
2005;4;12;21;00;5,7;10,8;70,8;0,0;0,3;320,1;-6999;0,0;987,0
2005;4;12;21;15;5,7;10,7;71,0;0,0;2,4;322,7;-6999;0,0;986,0
2005;4;12;21;30;5,3;10,8;68,8;0,0;3,7;326,9;-6999;0,0;986,0
2005;4;12;21;45;5,5;10,7;70,2;0,0;6,0;327,6;-6999;0,0;986,0
2005;4;12;22;00;5,4;10,8;69,3;0,0;4,0;323,1;-6999;0,0;986,0
2005;4;12;22;15;5,1;11,1;66,3;0,0;0,2;318,2;-6999;0,0;986,0
2005;4;12;22;30;4,8;11,2;64,8;0,0;1,0;322,4;-6999;0,0;986,0
2005;4;12;22;45;4,7;11,0;65,3;0,0;0,0;325,0;-6999;0,0;986,0
2005;4;12;23;00;4,8;10,9;66,1;-0,1;0,3;317,6;-6999;0,0;986,0
2005;4;12;23;15;4,9;10,6;67,9;0,0;0,6;317,4;-6999;0,0;986,0
2005;4;12;23;30;5,0;10,4;69,2;0,0;0,1;322,3;-6999;0,0;985,0
2005;4;12;23;45;4,8;10,7;67,1;-0,1;0,0;307,9;-6999;0,0;985,0
2005;4;12;24;00;4,9;10,7;67,5;-0,1;0,0;290,5;-6999;0,0;985,0
2005;4;13;00;15;4,9;10,7;67,2;-0,1;0,0;272,5;-6999;0,0;985,0
2005;4;13;00;30;4,8;10,2;69,0;-0,1;1,9;319,3;-6999;0,0;985,0
2005;4;13;00;45;4,6;10,0;69,1;-0,1;0,4;326,0;-6999;0,0;985,0
2005;4;13;01;00;4,5;9,9;69,3;-0,1;0,0;348,0;-6999;0,0;985,0
2005;4;13;01;15;4,5;9,6;70,5;-0,1;0,0;336,2;-6999;0,0;985,0
2005;4;13;01;30;4,4;9,7;69,6;-0,1;0,0;339,8;-6999;0,0;985,0
2005;4;13;01;45;4,4;9,7;69,6;-0,1;0,8;318,5;-6999;0,0;985,0
2005;4;13;02;00;4,6;9,9;69,6;-0,2;0,4;347,4;-6999;0,0;985,0
2005;4;13;02;15;4,7;10,3;68,0;-0,2;0,0;344,9;-6999;0,0;985,0
2005;4;13;02;30;4,8;9,9;70,4;-0,2;0,3;335,2;-6999;0,0;984,0
2005;4;13;02;45;5,0;10,0;71,0;-0,1;0,0;281,4;-6999;0,0;984,0
2005;4;13;03;00;4,9;9,5;72,8;-0,2;0,0;333,6;-6999;0,0;984,0
2005;4;13;03;15;5,2;9,4;74,8;-0,2;0,0;325,6;-6999;0,0;984,0
2005;4;13;03;30;5,3;9,5;75,1;-0,1;1,1;322,2;-6999;0,0;984,0
2005;4;13;03;45;5,5;9,5;76,2;-0,1;0,0;328,2;-6999;0,0;984,0
2005;4;13;04;00;5,6;9,4;77,1;-0,2;0,0;327,7;-6999;0,0;984,0
2005;4;13;04;15;5,6;9,1;78,5;-0,2;0,0;315,5;-6999;0,0;984,0
2005;4;13;04;30;5,7;9,0;79,6;-0,2;0,0;331,4;-6999;0,0;984,0
2005;4;13;04;45;5,6;8,8;80,6;-0,3;0,7;334,3;-6999;0,0;984,0
2005;4;13;05;00;5,8;9,1;80,0;-0,1;5,2;327,9;-6999;0,0;984,0
2005;4;13;05;15;5,8;9,2;79,3;0,2;5,9;330,9;-6999;0,0;983,0
2005;4;13;05;30;5,7;9,2;78,7;2,1;0,8;213,0;-6999;0,0;984,0
2005;4;13;05;45;5,6;9,2;78,3;4,3;0,0;317,7;-6999;0,0;984,0
2005;4;13;06;00;5,7;9,1;79,0;8,6;0,0;312,4;-6999;0,0;984,0
2005;4;13;06;15;5,8;9,0;80,3;28,4;4,4;328,7;-6999;0,0;984,0
2005;4;13;06;30;6,0;8,9;81,8;32,2;6,4;326,5;-6999;0,0;984,0
2005;4;13;06;45;6,0;8,9;82,2;42,5;6,6;318,0;-6999;0,0;984,0
2005;4;13;07;00;6,2;9,0;82,6;57,1;8,4;324,7;-6999;0,0;984,0
2005;4;13;07;15;6,0;9,1;81,0;109,8;7,5;324,7;-6999;0,0;983,0
2005;4;13;07;30;6,0;9,2;80,2;84,7;7,7;321,2;-6999;0,0;984,0
2005;4;13;07;45;6,1;9,5;79,1;102,8;4,9;326,1;-6999;0,0;984,0
2005;4;13;08;00;5,8;9,6;77,4;76,3;7,3;326,2;-6999;0,0;984,0
2005;4;13;08;15;5,9;9,6;77,8;70,5;6,5;325,0;-6999;0,0;984,0
2005;4;13;08;30;5,8;9,5;77,6;81,3;7,6;329,9;-6999;0,0;984,0
2005;4;13;08;45;5,9;9,5;78,2;77,9;7,8;326,5;-6999;0,0;984,0
2005;4;13;09;00;6,2;9,3;80,8;96,9;8,6;320,5;-6999;0,0;984,0
2005;4;13;09;15;6,1;9,2;80,8;227,3;9,9;316,7;-6999;0,0;984,0
2005;4;13;09;30;6,3;9,6;79,7;350,9;8,2;322,6;-6999;0,0;984,0
2005;4;13;09;45;6,1;9,7;78,5;101,1;7,3;327,1;-6999;0,0;984,0
2005;4;13;10;00;6,0;9,4;79,1;53,9;9,0;327,2;-6999;0,0;984,0
2005;4;13;10;15;6,4;9,6;80,3;84,2;8,9;317,9;-6999;0,0;983,0
2005;4;13;10;30;6,4;9,8;79,5;121,1;8,0;315,1;-6999;0,0;983,0
2005;4;13;10;45;6,2;9,8;78,4;91,5;6,7;318,1;-6999;0,0;984,0
2005;4;13;11;00;6,2;9,9;77,7;54,6;7,2;329,8;-6999;0,0;984,0
2005;4;13;11;15;6,2;9,8;78,2;63,6;5,4;318,6;-6999;0,0;983,0
2005;4;13;11;30;6,5;10,0;78,6;81,1;5,1;313,3;-6999;0,0;983,0
2005;4;13;11;45;6,5;10,1;78,5;108,1;6,6;319,1;-6999;0,0;983,0
2005;4;13;12;00;6,4;10,2;77,3;155,0;8,5;321,6;-6999;0,0;983,0
2005;4;13;12;15;6,1;10,3;75,3;133,9;9,9;318,6;-6999;0,0;983,0
2005;4;13;12;30;6,2;10,5;74,5;121,3;6,0;318,0;-6999;0,0;983,0
2005;4;13;12;45;6,4;10,7;74,6;241,4;5,2;314,9;-6999;0,0;983,0
2005;4;13;13;00;6,7;11,1;74,2;413,5;4,8;301,2;-6999;0,0;983,0
2005;4;13;13;15;6,3;11,4;70,7;728,0;8,6;321,2;-6999;0,0;983,0
2005;4;13;13;30;6,1;11,6;69,0;577,5;9,1;322,2;-6999;0,0;982,0
2005;4;13;13;45;6,2;11,9;68,1;490,7;7,7;322,4;-6999;0,0;982,0
2005;4;13;14;00;6,3;12,3;66,6;534,6;8,2;316,8;-6999;0,0;982,0
2005;4;13;14;15;6,3;12,5;65,9;434,9;8,3;323,9;-6999;0,0;982,0
2005;4;13;14;30;6,4;12,7;65,6;360,4;7,7;315,7;-6999;0,0;982,0
2005;4;13;14;45;6,3;12,7;65,0;316,8;8,6;315,0;-6999;0,0;982,0
2005;4;13;15;00;6,4;12,8;65,1;289,1;7,4;321,0;-6999;0,0;981,0
2005;4;13;15;15;6,3;12,6;65,6;302,0;10,4;321,5;-6999;0,0;981,0
2005;4;13;15;30;6,4;12,4;66,8;269,7;10,0;323,7;-6999;0,0;981,0
2005;4;13;15;45;6,6;12,5;67,4;227,3;8,6;323,7;-6999;0,0;981,0
2005;4;13;16;00;6,7;12,5;67,6;196,9;10,6;317,2;-6999;0,0;981,0
2005;4;13;16;15;6,6;12,6;66,9;219,6;8,6;324,6;-6999;0,0;981,0
2005;4;13;16;30;6,6;12,6;67,0;183,8;10,0;320,6;-6999;0,0;981,0
2005;4;13;16;45;7,0;12,8;67,8;176,0;8,0;316,7;-6999;0,0;981,0
2005;4;13;17;00;7,2;12,8;68,7;150,4;8,8;320,1;-6999;0,0;981,0
2005;4;13;17;15;7,3;12,7;69,8;103,9;8,9;320,5;-6999;0,0;981,0
2005;4;13;17;30;7,4;12,5;71,3;75,2;9,0;315,5;-6999;0,0;981,0
2005;4;13;17;45;7,5;12,2;73,1;56,2;6,1;315,5;-6999;0,0;981,0
2005;4;13;18;00;7,5;12,1;73,6;37,2;5,1;305,8;-6999;0,0;981,0
2005;4;13;18;15;7,4;12,0;73,3;24,9;3,3;300,9;-6999;0,0;981,0
2005;4;13;18;30;7,1;11,8;73,0;13,0;5,0;306,0;-6999;0,0;980,0
2005;4;13;18;45;6,8;11,6;72,2;3,6;7,3;312,6;-6999;0,0;980,0
2005;4;13;19;00;6,4;11,4;71,5;0,5;6,4;316,8;-6999;0,0;981,0
2005;4;13;19;15;6,3;11,2;72,0;-0,1;5,8;315,0;-6999;0,0;981,0
2005;4;13;19;30;6,4;10,9;73,5;-0,1;4,6;325,8;-6999;0,0;981,0
2005;4;13;19;45;6,6;10,9;74,8;-0,1;7,7;331,0;-6999;0,0;981,0
2005;4;13;20;00;6,6;10,8;75,4;-0,1;4,7;332,9;-6999;0,0;981,0
2005;4;13;20;15;6,7;10,9;75,5;-0,1;6,4;333,9;-6999;0,0;981,0
2005;4;13;20;30;6,7;10,9;75,1;-0,1;2,4;336,8;-6999;0,0;981,0
2005;4;13;20;45;6,5;11,1;73,5;-0,2;2,7;326,3;-6999;0,0;981,0
2005;4;13;21;00;6,5;11,2;72,6;-0,2;4,9;319,5;-6999;0,0;981,0
2005;4;13;21;15;6,4;11,4;71,4;-0,2;6,7;315,7;-6999;0,0;981,0
2005;4;13;21;30;6,3;11,4;70,9;-0,3;5,6;312,9;-6999;0,0;981,0
2005;4;13;21;45;6,3;11,4;70,8;-0,2;7,3;323,9;-6999;0,0;980,0
2005;4;13;22;00;6,4;11,4;71,2;-0,2;7,6;323,0;-6999;0,0;980,0
2005;4;13;22;15;6,5;11,4;71,7;-0,1;6,5;324,1;-6999;0,0;980,0
2005;4;13;22;30;6,6;11,4;72,1;-0,2;6,1;323,7;-6999;0,0;980,0
2005;4;13;22;45;6,7;11,4;72,6;-0,1;6,0;321,2;-6999;0,0;980,0
2005;4;13;23;00;6,7;11,4;73,0;-0,1;6,0;325,1;-6999;0,0;980,0
2005;4;13;23;15;6,7;11,2;73,6;-0,3;7,2;317,4;-6999;0,0;980,0
2005;4;13;23;30;6,8;11,2;74,3;-0,2;7,9;316,8;-6999;0,0;980,0
2005;4;13;23;45;6,7;11,0;74,7;-0,1;8,6;316,8;-6999;0,0;980,0
2005;4;13;24;00;6,8;11,1;75,0;-0,1;9,6;314,0;-6999;0,0;980,0
2005;4;14;00;15;6,9;11,1;75,5;-0,1;11,0;309,8;-6999;0,0;980,0
2005;4;14;00;30;7,1;11,1;76,2;-0,1;11,4;306,9;-6999;0,0;980,0
2005;4;14;00;45;7,1;10,9;77,3;-0,1;10,0;312,2;-6999;0,0;980,0
2005;4;14;01;00;7,1;10,8;78,0;-0,1;9,4;314,0;-6999;0,0;980,0
2005;4;14;01;15;7,1;10,6;79,0;-0,1;7,2;321,6;-6999;0,0;980,0
2005;4;14;01;30;7,3;10,6;79,9;-0,1;7,3;323,8;-6999;0,0;980,0
2005;4;14;01;45;7,3;10,5;80,6;-0,1;7,8;319,9;-6999;0,0;979,0
2005;4;14;02;00;7,4;10,4;81,4;0,0;7,4;316,9;-6999;0,0;979,0
2005;4;14;02;15;7,4;10,4;81,8;0,0;7,4;321,7;-6999;0,0;980,0
2005;4;14;02;30;7,5;10,3;82,5;-0,1;7,0;319,0;-6999;0,0;979,0
2005;4;14;02;45;7,4;10,2;83,0;0,0;8,1;321,4;-6999;0,0;979,0
2005;4;14;03;00;7,5;10,3;83,0;-0,1;9,0;316,9;-6999;0,0;979,0
2005;4;14;03;15;7,6;10,3;83,3;-0,1;7,8;316,1;-6999;0,0;979,0
2005;4;14;03;30;7,6;10,2;84,0;-0,1;4,4;314,6;-6999;0,0;979,0
2005;4;14;03;45;7,5;10,1;84,0;0,0;6,9;313,9;-6999;0,0;979,0
2005;4;14;04;00;7,6;10,2;84,0;0,0;11,0;313,5;-6999;0,0;979,0
2005;4;14;04;15;7,5;10,0;84,3;-0,1;8,8;317,6;-6999;0,0;979,0
2005;4;14;04;30;7,4;9,8;84,8;0,0;8,9;322,6;-6999;0,0;979,0
2005;4;14;04;45;7,4;9,7;85,6;0,0;9,0;321,2;-6999;0,0;979,0
2005;4;14;05;00;7,3;9,5;86,1;0,0;9,8;323,9;-6999;0,0;979,0
2005;4;14;05;15;7,3;9,4;87,0;2,6;10,0;318,0;-6999;0,0;980,0
2005;4;14;05;30;7,6;9,6;87,3;12,5;9,6;314,3;-6999;0,0;980,0
2005;4;14;05;45;7,7;9,7;87,2;30,9;10,4;309,8;-6999;0,0;980,0
2005;4;14;06;00;7,8;9,9;87,0;57,1;10,2;317,0;-6999;0,0;980,0
2005;4;14;06;15;7,9;10,1;86,4;87,8;9,3;316,0;-6999;0,0;980,0
2005;4;14;06;30;8,0;10,4;85,2;117,9;9,1;317,2;-6999;0,0;980,0
2005;4;14;06;45;8,1;10,7;84,1;149,8;9,7;317,2;-6999;0,0;980,0
2005;4;14;07;00;8,3;11,0;83,3;164,9;10,8;324,0;-6999;0,0;980,0
2005;4;14;07;15;8,3;11,2;82,3;231,4;13,6;316,3;-6999;0,0;980,0
2005;4;14;07;30;8,4;11,7;80,4;271,7;13,8;311,2;-6999;0,0;979,0
2005;4;14;07;45;8,5;12,0;79,2;304,7;14,1;313,6;-6999;0,0;979,0
2005;4;14;08;00;8,6;12,4;77,4;352,4;11,9;319,2;-6999;0,0;979,0
2005;4;14;08;15;8,5;12,7;75,4;333,8;10,8;311,9;-6999;0,0;979,0
2005;4;14;08;30;8,4;13,0;73,6;262,7;10,4;319,4;-6999;0,0;980,0
2005;4;14;08;45;8,0;13,2;70,8;206,6;9,1;321,0;-6999;0,0;980,0
2005;4;14;09;00;8,2;13,2;71,9;222,0;9,8;323,7;-6999;0,0;980,0
2005;4;14;09;15;8,4;13,3;72,4;300,3;11,6;322,5;-6999;0,0;980,0
2005;4;14;09;30;8,3;13,6;70,5;359,1;11,6;316,6;-6999;0,0;980,0
2005;4;14;09;45;8,3;13,9;68,9;320,7;10,9;330,0;-6999;0,0;980,0
2005;4;14;10;00;8,2;14,0;67,9;328,1;10,9;323,4;-6999;0,0;980,0
2005;4;14;10;15;8,2;14,4;66,1;401,7;9,1;298,5;-6999;0,0;979,0
2005;4;14;10;30;8,1;14,7;64,7;532,1;9,1;321,4;-6999;0,0;979,0
2005;4;14;10;45;8,3;15,2;63,2;687,4;12,1;292,7;-6999;0,0;979,0
2005;4;14;11;00;8,6;15,5;63,4;698,3;12,0;278,1;-6999;0,0;979,0
2005;4;14;11;15;8,6;15,7;62,8;690,6;5,0;287,1;-6999;0,0;979,0
2005;4;14;11;30;8,6;16,1;61,2;725,0;0,0;285,7;-6999;0,0;979,0
2005;4;14;11;45;8,8;16,4;60,7;724,0;0,0;269,3;-6999;0,0;979,0
2005;4;14;12;00;9,1;16,6;61,0;744,0;0,0;306,1;-6999;0,0;978,0
2005;4;14;12;15;9,2;16,9;60,3;699,3;0,0;309,4;-6999;0,0;978,0
2005;4;14;12;30;9,1;17,2;59,1;546,1;0,0;306,9;-6999;0,0;978,0
2005;4;14;12;45;8,5;17,3;56,2;490,8;0,0;241,3;-6999;0,0;978,0
2005;4;14;13;00;8,2;17,4;54,9;570,6;0,0;244,7;-6999;0,0;978,0
2005;4;14;13;15;8,1;17,7;53,2;744,0;0,0;301,1;-6999;0,0;978,0
2005;4;14;13;30;8,0;18,0;52,0;546,0;0,0;235,3;-6999;0,0;978,0
2005;4;14;13;45;7,9;17,7;52,5;591,5;0,0;296,1;-6999;0,0;978,0
2005;4;14;14;00;8,1;18,2;51,8;585,3;0,0;264,6;-6999;0,0;978,0
2005;4;14;14;15;7,8;18,0;51,4;418,8;0,0;260,8;-6999;0,0;977,0
2005;4;14;14;30;8,1;18,3;51,4;562,7;0,0;293,0;-6999;0,0;977,0
2005;4;14;14;45;8,1;18,5;50,6;457,6;0,0;265,3;-6999;0,0;977,0
2005;4;14;15;00;8,1;19,0;49,3;548,5;0,0;227,3;-6999;0,0;977,0
2005;4;14;15;15;7,8;18,9;48,4;548,7;0,0;268,0;-6999;0,0;977,0
2005;4;14;15;30;7,9;19,3;47,7;508,5;0,0;265,7;-6999;0,0;977,0
2005;4;14;15;45;7,7;19,0;47,9;453,4;0,0;193,8;-6999;0,0;977,0
2005;4;14;16;00;7,7;18,9;48,0;375,2;0,0;260,1;-6999;0,0;977,0
2005;4;14;16;15;7,5;18,9;47,5;367,4;2,8;248,4;-6999;0,0;977,0
2005;4;14;16;30;7,6;19,0;47,5;315,3;9,1;183,9;-6999;0,0;977,0
2005;4;14;16;45;7,5;18,8;47,7;271,8;10,8;235,3;-6999;0,0;976,0
2005;4;14;17;00;7,6;18,9;47,7;224,5;9,4;255,1;-6999;0,0;977,0
2005;4;14;17;15;7,5;18,8;47,7;159,6;8,5;219,8;-6999;0,0;977,0
2005;4;14;17;30;7,5;18,7;48,0;143,3;8,2;265,6;-6999;0,0;977,0
2005;4;14;17;45;7,5;18,6;48,3;109,1;8,1;264,7;-6999;0,0;977,0
2005;4;14;18;00;7,6;18,5;49,0;75,8;6,6;237,8;-6999;0,0;977,0
2005;4;14;18;15;7,5;18,2;49,7;51,6;5,7;203,0;-6999;0,0;977,0
2005;4;14;18;30;7,5;18,0;50,1;22,3;5,2;198,4;-6999;0,0;977,0
2005;4;14;18;45;7,5;17,7;51,2;5,8;5,6;180,3;-6999;0,0;977,0
2005;4;14;19;00;7,5;17,4;52,3;0,8;5,3;114,8;-6999;0,0;977,0
2005;4;14;19;15;7,4;17,0;53,2;0,0;5,2;119,6;-6999;0,0;977,0
2005;4;14;19;30;7,4;16,5;54,8;0,0;4,5;184,4;-6999;0,0;977,0
2005;4;14;19;45;7,5;16,1;56,5;0,0;4,8;275,0;-6999;0,0;977,0
2005;4;14;20;00;7,4;15,6;58,1;0,0;5,1;337,7;-6999;0,0;977,0
2005;4;14;20;15;7,4;15,3;59,2;0,0;5,1;337,2;-6999;0,0;977,0
2005;4;14;20;30;7,4;15,2;59,5;0,0;4,5;293,8;-6999;0,0;978,0
2005;4;14;20;45;7,4;15,2;59,6;0,0;2,2;276,0;-6999;0,0;978,0
2005;4;14;21;00;7,4;14,8;61,2;0,0;2,3;257,4;-6999;0,0;978,0
2005;4;14;21;15;7,6;14,7;62,3;0,0;3,6;261,6;-6999;0,0;978,0
2005;4;14;21;30;7,6;14,7;62,5;0,0;5,3;174,4;-6999;0,0;978,0
2005;4;14;21;45;7,6;14,5;63,1;0,0;2,9;247,4;-6999;0,0;978,0
2005;4;14;22;00;7,4;14,4;62,9;0,0;5,4;166,8;-6999;0,0;978,0
2005;4;14;22;15;7,2;14,3;62,2;0,0;3,6;228,3;-6999;0,0;978,0
2005;4;14;22;30;7,0;14,4;60,9;0,0;3,5;193,3;-6999;0,0;978,0
2005;4;14;22;45;6,9;14,4;60,5;0,0;2,5;138,1;-6999;0,0;978,0
2005;4;14;23;00;6,8;14,2;61,2;0,0;2,6;168,0;-6999;0,0;978,0
2005;4;14;23;15;6,7;14,1;61,2;0,0;4,5;212,2;-6999;0,0;978,0
2005;4;14;23;30;6,7;14,1;61,1;0,0;5,8;213,2;-6999;0,0;978,0
2005;4;14;23;45;6,7;14,0;61,3;0,0;4,9;272,4;-6999;0,0;978,0
2005;4;14;24;00;6,6;13,9;61,5;0,0;5,8;255,7;-6999;0,0;978,0
2005;4;15;00;15;6,6;13,8;61,9;0,0;4,8;306,3;-6999;0,0;978,0
2005;4;15;00;30;6,6;13,6;62,5;0,0;1,7;307,7;-6999;0,0;978,0
2005;4;15;00;45;6,6;13,7;62,2;0,0;3,9;326,4;-6999;0,0;978,0
2005;4;15;01;00;6,7;13,9;61,8;0,0;7,0;248,1;-6999;0,0;978,0
2005;4;15;01;15;6,6;13,8;61,6;0,0;4,9;277,3;-6999;0,0;977,0
2005;4;15;01;30;6,6;13,5;62,9;0,0;2,6;296,3;-6999;0,0;977,0
2005;4;15;01;45;6,7;13,3;64,3;0,0;3,7;296,4;-6999;0,0;977,0
2005;4;15;02;00;6,8;13,3;64,7;0,0;5,4;314,4;-6999;0,0;977,0
2005;4;15;02;15;6,8;13,1;65,6;0,0;6,1;321,0;-6999;0,0;977,0
2005;4;15;02;30;6,7;12,5;67,7;0,0;2,7;315,0;-6999;0,0;977,0
2005;4;15;02;45;6,9;12,5;68,8;0,0;2,7;315,0;-6999;0,0;977,0
2005;4;15;03;00;6,8;12,2;69,6;0,0;3,9;309,9;-6999;0,0;977,0
2005;4;15;03;15;6,9;11,9;71,5;0,0;4,8;316,1;-6999;0,0;977,0
2005;4;15;03;30;6,8;11,7;72,1;0,0;4,2;305,1;-6999;0,0;977,0
2005;4;15;03;45;6,9;11,5;73,1;0,0;5,4;305,2;-6999;0,0;977,0
2005;4;15;04;00;6,9;11,5;73,4;0,0;6,8;310,3;-6999;0,0;977,0
2005;4;15;04;15;6,9;11,3;74,1;0,0;7,8;306,4;-6999;0,0;977,0
2005;4;15;04;30;6,9;11,2;74,7;0,0;7,7;310,4;-6999;0,0;977,0
2005;4;15;04;45;6,7;11,0;74,9;0,0;5,4;304,9;-6999;0,0;977,0
2005;4;15;05;00;6,7;11,1;74,1;0,2;6,9;309,4;-6999;0,0;977,0
2005;4;15;05;15;6,5;10,9;74,4;3,0;8,6;305,7;-6999;0,0;977,0
2005;4;15;05;30;6,6;10,9;74,6;13,1;6,0;307,6;-6999;0,0;977,0
2005;4;15;05;45;6,5;10,9;74,5;31,0;4,9;310,8;-6999;0,0;977,0
2005;4;15;06;00;6,7;11,1;74,1;56,4;2,1;316,6;-6999;0,0;977,0
2005;4;15;06;15;6,6;11,1;73,7;85,2;0,7;311,1;-6999;0,0;977,0
2005;4;15;06;30;6,7;11,3;73,1;120,7;5,1;308,8;-6999;0,0;977,0
2005;4;15;06;45;6,8;11,9;71,0;155,8;3,7;316,4;-6999;0,0;977,0
2005;4;15;07;00;6,8;12,4;68,8;195,7;5,3;318,0;-6999;0,0;977,0
2005;4;15;07;15;7,0;12,8;67,8;233,9;4,3;323,2;-6999;0,0;977,0
2005;4;15;07;30;7,0;13,1;66,3;279,8;4,7;332,1;-6999;0,0;977,0
2005;4;15;07;45;7,0;13,4;65,3;314,4;4,2;277,8;-6999;0,0;977,0
2005;4;15;08;00;7,0;13,8;63,3;302,7;4,6;242,5;-6999;0,0;977,0
2005;4;15;08;15;7,0;14,1;62,5;401,5;3,7;174,5;-6999;0,0;977,0
2005;4;15;08;30;7,0;14,3;61,5;437,0;3,4;221,1;-6999;0,0;978,0
2005;4;15;08;45;7,2;14,6;61,3;476,9;4,0;182,9;-6999;0,0;978,0
2005;4;15;09;00;7,3;15,1;59,6;512,7;1,4;167,3;-6999;0,0;978,0
2005;4;15;09;15;7,7;15,8;58,5;485,4;1,2;133,0;-6999;0,0;978,0
2005;4;15;09;30;7,7;15,9;58,0;607,8;1,9;173,0;-6999;0,0;978,0
2005;4;15;09;45;8,1;16,5;57,6;611,4;2,9;111,9;-6999;0,0;978,0
2005;4;15;10;00;8,1;16,5;57,5;642,0;4,0;98,5;-6999;0,0;978,0
2005;4;15;10;15;8,3;16,8;57,4;663,5;2,4;124,2;-6999;0,0;977,0
2005;4;15;10;30;8,4;17,0;57,0;687,1;5,0;111,0;-6999;0,0;977,0
2005;4;15;10;45;8,7;17,5;56,3;704,0;5,5;126,2;-6999;0,0;977,0
2005;4;15;11;00;8,7;17,4;56,7;723,0;6,7;108,3;-6999;0,0;977,0
2005;4;15;11;15;8,9;17,5;57,1;740,0;7,2;143,9;-6999;0,0;977,0
2005;4;15;11;30;9,0;17,5;57,5;741,0;5,3;123,2;-6999;0,0;977,0
2005;4;15;11;45;9,1;17,9;56,5;747,0;6,0;167,0;-6999;0,0;977,0
2005;4;15;12;00;9,4;18,5;55,2;749,0;6,3;171,6;-6999;0,0;977,0
2005;4;15;12;15;9,6;19,0;54,3;743,0;5,8;168,9;-6999;0,0;977,0
2005;4;15;12;30;9,3;19,1;53,1;748,0;7,5;110,8;-6999;0,0;977,0
2005;4;15;12;45;9,0;19,6;50,5;739,0;5,5;103,9;-6999;0,0;977,0
2005;4;15;13;00;9,0;19,8;49,7;742,0;4,4;103,1;-6999;0,0;976,0
2005;4;15;13;15;8,9;19,9;49,2;716,0;5,1;181,3;-6999;0,0;976,0
2005;4;15;13;30;9,1;20,3;48,4;638,1;3,5;140,1;-6999;0,0;976,0
2005;4;15;13;45;9,1;20,1;49,0;298,6;4,2;139,9;-6999;0,0;976,0
2005;4;15;14;00;8,6;19,6;49,0;308,2;5,7;135,8;-6999;0,0;976,0
2005;4;15;14;15;8,4;19,9;47,4;553,6;3,2;201,9;-6999;0,0;976,0
2005;4;15;14;30;8,2;20,2;45,8;597,1;1,9;197,6;-6999;0,0;976,0
2005;4;15;14;45;8,5;21,0;44,7;657,4;1,7;133,7;-6999;0,0;976,0
2005;4;15;15;00;8,6;20,5;46,2;556,3;5,6;108,8;-6999;0,0;975,0
2005;4;15;15;15;8,7;20,7;46,1;318,3;3,0;118,4;-6999;0,0;975,0
2005;4;15;15;30;8,4;20,0;47,2;187,8;4,3;101,2;-6999;0,0;975,0
2005;4;15;15;45;8,0;20,1;45,5;340,9;3,3;110,3;-6999;0,0;975,0
2005;4;15;16;00;7,8;20,5;43,9;364,7;3,2;136,6;-6999;0,0;975,0
2005;4;15;16;15;7,2;20,6;42,0;342,8;0,0;177,0;-6999;0,0;975,0
2005;4;15;16;30;7,6;20,9;42,3;303,6;1,7;139,8;-6999;0,0;975,0
2005;4;15;16;45;7,6;21,0;42,1;255,1;1,8;147,4;-6999;0,0;975,0
2005;4;15;17;00;7,3;20,6;42,2;205,9;0,8;127,4;-6999;0,0;975,0
2005;4;15;17;15;7,5;20,7;42,4;163,4;0,6;164,3;-6999;0,0;975,0
2005;4;15;17;30;7,7;20,6;43,3;128,1;0,6;145,1;-6999;0,0;975,0
2005;4;15;17;45;7,4;20,2;43,5;87,8;0,6;88,8;-6999;0,0;975,0
2005;4;15;18;00;7,4;20,1;43,7;70,8;0,5;111,3;-6999;0,0;975,0
2005;4;15;18;15;7,4;19,8;44,5;41,0;0,2;137,8;-6999;0,0;975,0
2005;4;15;18;30;7,6;19,4;46,5;17,2;0,0;136,9;-6999;0,0;975,0
2005;4;15;18;45;7,9;19,2;47,8;5,1;0,0;129,4;-6999;0,0;975,0
2005;4;15;19;00;8,0;18,7;49,9;1,0;0,0;209,1;-6999;0,0;975,0
2005;4;15;19;15;8,2;18,1;52,3;0,0;0,0;286,3;-6999;0,0;975,0
2005;4;15;19;30;8,1;17,6;53,5;0,0;0,0;342,0;-6999;0,0;976,0
2005;4;15;19;45;7,8;17,1;54,3;0,0;0,0;317,2;-6999;0,0;976,0
2005;4;15;20;00;7,8;16,3;57,1;0,0;0,0;347,4;-6999;0,0;976,0
2005;4;15;20;15;8,0;16,7;56,5;0,0;0,0;352,0;-6999;0,0;976,0
2005;4;15;20;30;8,0;16,8;55,9;0,0;0,0;345,0;-6999;0,0;976,0
2005;4;15;20;45;7,9;16,7;56,0;0,0;0,0;348,7;-6999;0,0;976,0
2005;4;15;21;00;7,8;16,7;55,7;0,0;0,0;345,4;-6999;0,0;976,0
2005;4;15;21;15;7,6;15,9;57,8;0,0;1,5;309,8;-6999;0,0;976,0
2005;4;15;21;30;7,8;15,7;59,4;0,0;4,0;95,1;-6999;0,0;976,0
2005;4;15;21;45;8,0;15,4;61,3;0,0;1,8;112,2;-6999;0,0;976,0
